order_id,user_id,order_time,pay_time,province,city,channel,order_status,total_amount,discount_amount,pay_amount
O2026041800042905,U005406,2026-04-18 23:39:57,2026-04-18 23:56:57,浙江省,杭州,APP,已支付,210.46,2.45,208.01
O2025110100042906,U002611,2025-11-01 22:36:41,,广东省,深圳,自然流量,已取消,253.04,5.30,0.00
O2026060200042907,U010322,2026-06-02 21:04:58,2026-06-02 21:11:58,广东省,广州,自然流量,已支付,2054.02,82.16,1971.86
O2025022700042908,U002069,2025-02-27 17:28:38,,河南省,新乡,自然流量,已取消,1222.88,36.69,0.00
O2026042600042909,U010983,2026-04-26 21:49:28,2026-04-26 22:03:28,江苏省,苏州,PC,已支付,126.34,5.23,121.11
O2026053100042910,U010263,2026-05-31 14:41:12,2026-05-31 14:51:12,福建省,泉州,APP,已支付,131.23,4.43,126.80
O2025110700042911,U011786,2025-11-07 00:51:23,2025-11-07 00:58:23,江苏省,无锡,APP,已退款,1667.13,83.36,84.75
O2025110600042912,U005131,2025-11-06 21:23:10,2025-11-06 21:37:10,河北省,唐山,直播间,已支付,8887.43,602.21,8285.22
O2025012200042913,U006473,2025-01-22 20:51:54,2025-01-22 21:04:54,江苏省,常州,PC,已支付,194.34,0.00,194.34
O2026021200042914,U009365,2026-02-12 12:02:56,2026-02-12 12:17:56,广东省,珠海,PC,已支付,4344.70,173.79,4170.91
O2025032100042915,U006039,2025-03-21 20:45:36,2025-03-21 20:53:36,浙江省,温州,APP,已支付,1461.46,43.84,1417.62
O2025101300042916,U010869,2025-10-13 11:02:38,2025-10-13 11:24:38,四川省,成都,PC,已退款,326.22,0.00,58.92
O2025102600042917,U003609,2025-10-26 20:35:44,2025-10-26 21:03:44,广东省,深圳,APP,已支付,590.79,38.44,552.35
O2025120300042918,U006765,2025-12-03 12:16:19,2025-12-03 12:38:19,上海市,上海,APP,已支付,838.73,37.74,800.99
O2026022700042919,U010751,2026-02-27 13:03:48,2026-02-27 13:04:48,上海市,上海,小程序,已支付,623.12,21.81,601.31
O2025102900042920,U006729,2025-10-29 19:59:34,2025-10-29 20:16:34,广东省,深圳,APP,已完成,317.06,0.00,317.06
O2026040300042921,U006626,2026-04-03 11:33:14,2026-04-03 12:01:14,浙江省,绍兴,小程序,已完成,1891.44,56.74,1834.70
O2025121200042922,U005352,2025-12-12 20:11:15,2025-12-12 20:28:15,浙江省,杭州,PC,已支付,10068.57,1548.42,8520.15
O2025090100042923,U000058,2025-09-01 14:06:35,2025-09-01 14:21:35,山东省,烟台,小程序,已支付,3323.87,99.72,3224.15
O2026042200042924,U004216,2026-04-22 17:57:33,2026-04-22 18:02:33,福建省,福州,小程序,已支付,399.70,4.00,395.70
O2025081100042925,U001585,2025-08-11 22:35:50,2025-08-11 23:02:50,湖南省,岳阳,小程序,已支付,3271.19,163.56,3107.63
O2025100700042926,U009288,2025-10-07 22:45:29,2025-10-07 23:02:29,浙江省,宁波,APP,已完成,153.16,0.00,153.16
O2026060700042927,U006907,2026-06-07 20:54:31,2026-06-07 21:23:31,浙江省,温州,搜索广告,已支付,1148.93,68.69,1080.24
O2026060800042928,U000968,2026-06-08 22:54:52,2026-06-08 22:57:52,浙江省,宁波,APP,已支付,12569.56,377.09,12192.47
O2026013100042929,U008298,2026-01-31 22:07:39,2026-01-31 22:28:39,山东省,潍坊,PC,已支付,1080.01,71.13,1008.88
O2025021800042930,U003588,2025-02-18 22:14:10,2025-02-18 22:42:10,山东省,烟台,APP,已支付,7290.92,291.64,6999.28
O2026051100042931,U001455,2026-05-11 22:58:13,2026-05-11 23:06:13,浙江省,杭州,自然流量,已完成,3624.16,289.93,3334.23
O2026041100042932,U011168,2026-04-11 12:40:37,2026-04-11 12:49:37,河南省,郑州,APP,已支付,5415.02,324.83,5090.19
O2026040500042933,U002040,2026-04-05 13:12:45,2026-04-05 13:18:45,浙江省,温州,APP,已支付,1378.95,152.68,1226.27
O2025090800042934,U000994,2025-09-08 20:05:29,2025-09-08 20:07:29,山东省,临沂,APP,已支付,1272.30,38.17,1234.13
O2025100100042935,U002444,2025-10-01 21:14:53,2025-10-01 21:23:53,广东省,珠海,APP,已完成,1298.55,138.18,1160.37
O2025082300042936,U011099,2025-08-23 14:57:32,2025-08-23 15:07:32,江苏省,南京,直播间,已完成,3210.81,372.90,2837.91
O2026020900042937,U005228,2026-02-09 01:27:13,2026-02-09 01:52:13,江苏省,苏州,PC,已支付,2752.52,137.63,2614.89
O2026042600042938,U007893,2026-04-26 21:44:32,2026-04-26 22:01:32,浙江省,宁波,APP,已支付,118.40,2.73,115.67
O2025030900042939,U004081,2025-03-09 23:36:36,2025-03-09 23:55:36,福建省,漳州,自然流量,已完成,356.53,24.21,332.32
O2026052000042940,U010133,2026-05-20 22:16:46,2026-05-20 22:19:46,陕西省,西安,PC,已支付,2083.86,62.52,2021.34
O2026052500042941,U008701,2026-05-25 16:43:57,2026-05-25 16:58:57,四川省,绵阳,APP,已支付,2397.54,71.93,2325.61
O2026020200042942,U009838,2026-02-02 20:45:49,2026-02-02 21:03:49,四川省,宜宾,小程序,已完成,428.41,4.28,424.13
O2025061600042943,U001030,2025-06-16 13:26:54,2025-06-16 13:45:54,上海市,上海,小程序,已支付,657.74,16.44,641.30
O2025051500042944,U007903,2025-05-15 09:02:49,2025-05-15 09:04:49,浙江省,杭州,APP,已支付,827.60,12.41,815.19
O2025030500042945,U008974,2025-03-05 21:54:01,2025-03-05 21:57:01,湖南省,长沙,搜索广告,已支付,8106.80,243.20,7863.60
O2026040800042946,U002961,2026-04-08 20:49:01,2026-04-08 21:09:01,江苏省,南通,小程序,已支付,1054.98,31.65,1023.33
O2025120900042947,U011973,2025-12-09 08:22:07,2025-12-09 08:34:07,湖南省,岳阳,PC,已完成,564.10,8.46,555.64
O2025080100042948,U011505,2025-08-01 20:50:10,2025-08-01 21:06:10,江苏省,南京,直播间,已支付,3064.68,210.75,2853.93
O2025070600042949,U001357,2025-07-06 13:57:00,2025-07-06 14:24:00,湖南省,衡阳,小程序,已支付,512.36,14.81,497.55
O2026040400042950,U005833,2026-04-04 22:14:40,2026-04-04 22:41:40,广东省,东莞,APP,已完成,270.31,12.75,257.56
O2025090700042951,U000780,2025-09-07 21:52:19,2025-09-07 22:11:19,山东省,潍坊,PC,已完成,4504.54,354.55,4149.99
O2026012600042952,U007548,2026-01-26 22:41:35,2026-01-26 22:54:35,广东省,广州,APP,已支付,1182.31,35.47,1146.84
O2025033100042953,U003703,2025-03-31 21:31:07,2025-03-31 21:51:07,湖南省,长沙,直播间,已支付,1660.35,85.27,1575.08
O2025072900042954,U007049,2025-07-29 12:48:02,2025-07-29 12:55:02,重庆市,重庆,直播间,已支付,300.97,18.48,282.49
O2026061900042955,U009572,2026-06-19 13:03:58,2026-06-19 13:32:58,广东省,佛山,小程序,已支付,3694.85,110.85,3584.00
O2026010600042956,U002203,2026-01-06 21:38:13,2026-01-06 21:53:13,河北省,石家庄,直播间,已支付,2515.77,233.99,2281.78
O2026042400042957,U011416,2026-04-24 20:59:52,2026-04-24 21:25:52,河北省,石家庄,APP,已完成,73.70,0.00,73.70
O2025112100042958,U003104,2025-11-21 01:14:29,2025-11-21 01:41:29,山东省,烟台,PC,已支付,4241.33,127.24,4114.09
O2025061700042959,U010412,2025-06-17 01:19:31,2025-06-17 01:46:31,湖南省,衡阳,APP,已支付,2656.00,106.24,2549.76
O2025042800042960,U009269,2025-04-28 11:06:57,2025-04-28 11:27:57,福建省,莆田,自然流量,已完成,154.96,3.10,151.86
O2026061500042961,U005869,2026-06-15 15:58:08,2026-06-15 16:20:08,重庆市,重庆,APP,已支付,2391.74,143.50,2248.24
O2025080900042962,U011194,2025-08-09 22:34:59,2025-08-09 22:51:59,福建省,漳州,APP,已支付,107.70,2.99,104.71
O2025010400042963,U007806,2025-01-04 14:13:02,2025-01-04 14:34:02,安徽省,阜阳,APP,已支付,2524.32,164.11,2360.21
O2025050100042964,U007389,2025-05-01 11:31:49,2025-05-01 11:59:49,广东省,东莞,直播间,已支付,2216.74,390.82,1825.92
O2025110400042965,U001094,2025-11-04 20:55:49,2025-11-04 21:03:49,江苏省,南京,小程序,已支付,253.49,5.07,248.42
O2026041400042966,U004635,2026-04-14 21:33:33,2026-04-14 22:00:33,四川省,德阳,直播间,已支付,818.61,67.68,750.93
O2025041700042967,U004139,2025-04-17 13:23:31,2025-04-17 13:49:31,广东省,深圳,APP,已完成,653.44,22.87,630.57
O2026021900042968,U005584,2026-02-19 21:52:38,2026-02-19 22:16:38,江苏省,南通,APP,已支付,258.92,7.77,251.15
O2025071700042969,U003843,2025-07-17 21:21:04,2025-07-17 21:48:04,河南省,许昌,PC,已支付,120.06,0.00,120.06
O2026051300042970,U005239,2026-05-13 20:44:52,2026-05-13 21:05:52,北京市,北京,APP,已支付,148.85,1.49,147.36
O2026052500042971,U000439,2026-05-25 20:04:45,2026-05-25 20:20:45,广东省,佛山,小程序,已支付,244.07,0.00,244.07
O2025072900042972,U003097,2025-07-29 22:27:24,2025-07-29 22:57:24,河南省,南阳,APP,已支付,252.27,0.00,252.27
O2026060100042973,U011862,2026-06-01 11:58:44,2026-06-01 12:21:44,浙江省,杭州,APP,已支付,1236.17,37.09,1199.08
O2026042500042974,U004954,2026-04-25 08:36:01,2026-04-25 08:44:01,山东省,青岛,APP,已支付,547.04,24.16,522.88
O2025121800042975,U006376,2025-12-18 16:47:52,2025-12-18 17:13:52,山东省,青岛,PC,已支付,141.47,0.00,141.47
O2025081900042976,U009071,2025-08-19 22:03:07,2025-08-19 22:16:07,山东省,济南,APP,已支付,1769.02,106.14,1662.88
O2025120400042977,U003394,2025-12-04 08:40:09,2025-12-04 08:45:09,河北省,唐山,APP,已支付,2209.70,66.29,2143.41
O2025071900042978,U002856,2025-07-19 00:49:20,2025-07-19 00:56:20,江苏省,苏州,APP,已支付,1084.29,63.39,1020.90
O2025020800042979,U008279,2025-02-08 22:51:00,2025-02-08 23:12:00,广东省,东莞,小程序,已支付,209.35,4.08,205.27
O2025082500042980,U005992,2025-08-25 21:14:41,2025-08-25 21:24:41,福建省,厦门,小程序,已支付,273.16,13.66,259.50
O2025051100042981,U008050,2025-05-11 08:58:49,2025-05-11 09:16:49,广东省,深圳,直播间,已支付,7933.64,755.97,7177.67
O2025102500042982,U006547,2025-10-25 22:34:44,2025-10-25 23:04:44,北京市,北京,小程序,已支付,1831.42,110.08,1721.34
O2025022200042983,U008623,2025-02-22 16:41:28,2025-02-22 17:00:28,山东省,青岛,直播间,已支付,82.94,6.54,76.40
O2026041500042984,U001919,2026-04-15 13:38:59,2026-04-15 13:45:59,陕西省,宝鸡,APP,已支付,2560.41,128.02,2432.39
O2025073100042985,U008988,2025-07-31 18:55:01,2025-07-31 19:06:01,江苏省,苏州,APP,已支付,151.75,0.00,151.75
O2025041300042986,U008748,2025-04-13 20:41:49,2025-04-13 20:47:49,山东省,烟台,APP,已支付,169.33,3.26,166.07
O2025013100042987,U003483,2025-01-31 22:27:21,2025-01-31 22:36:21,重庆市,重庆,小程序,已完成,626.16,9.39,616.77
O2025042600042988,U002750,2025-04-26 20:30:11,2025-04-26 20:56:11,四川省,宜宾,APP,已完成,429.40,19.10,410.30
O2025062000042989,U008868,2025-06-20 17:50:47,2025-06-20 18:08:47,江苏省,苏州,APP,已完成,437.34,0.00,437.34
O2025061800042990,U002797,2025-06-18 12:59:45,2025-06-18 13:01:45,广东省,广州,直播间,已支付,811.60,166.40,645.20
O2025062100042991,U006870,2025-06-21 09:39:32,2025-06-21 09:50:32,浙江省,杭州,小程序,已支付,326.15,15.72,310.43
O2026031700042992,U009455,2026-03-17 21:50:12,2026-03-17 22:14:12,广东省,深圳,小程序,已支付,793.34,11.90,781.44
O2026050200042993,U009664,2026-05-02 15:09:17,2026-05-02 15:31:17,广东省,佛山,直播间,已支付,54.23,4.78,49.45
O2025072500042994,U005650,2025-07-25 23:03:55,2025-07-25 23:16:55,广东省,深圳,PC,已退款,927.51,13.91,190.11
O2025083100042995,U001526,2025-08-31 09:55:07,2025-08-31 09:57:07,河南省,新乡,直播间,已支付,2536.52,303.38,2233.14
O2025041600042996,U003121,2025-04-16 20:36:36,2025-04-16 21:06:36,广东省,广州,搜索广告,已完成,1227.04,36.81,1190.23
O2025012400042997,U001264,2025-01-24 22:29:33,2025-01-24 22:51:33,江苏省,南通,APP,已支付,777.88,35.00,742.88
O2026042500042998,U007042,2026-04-25 00:42:46,2026-04-25 00:55:46,江苏省,南京,APP,已支付,1104.35,79.16,1025.19
O2026040100042999,U009589,2026-04-01 10:04:52,2026-04-01 10:25:52,北京市,北京,小程序,已支付,4057.78,121.73,3936.05
O2025121700043000,U003944,2025-12-17 09:43:45,2025-12-17 10:13:45,广东省,佛山,直播间,已支付,1790.41,158.85,1631.56
O2025100100043001,U010005,2025-10-01 22:55:02,2025-10-01 23:24:02,浙江省,温州,APP,已支付,134.17,8.42,125.75
O2026053000043002,U005130,2026-05-30 22:56:43,2026-05-30 23:02:43,河南省,郑州,APP,已退款,1090.92,71.57,222.46
O2025050800043003,U011500,2025-05-08 11:44:51,2025-05-08 11:58:51,浙江省,绍兴,APP,已支付,1824.11,54.72,1769.39
O2025012300043004,U010464,2025-01-23 11:32:06,2025-01-23 11:57:06,上海市,上海,APP,已支付,3271.58,98.15,3173.43
O2025050100043005,U002745,2025-05-01 15:27:51,2025-05-01 15:35:51,浙江省,宁波,APP,已完成,2086.07,370.09,1715.98
O2026030400043006,U006799,2026-03-04 12:53:35,2026-03-04 12:54:35,河北省,廊坊,APP,已支付,183.71,0.00,183.71
O2026060600043007,U004911,2026-06-06 13:03:46,2026-06-06 13:27:46,陕西省,咸阳,APP,已支付,720.90,43.14,677.76
O2025010600043008,U004678,2025-01-06 22:34:53,2025-01-06 22:54:53,上海市,上海,APP,已支付,181.65,0.00,181.65
O2026010600043009,U011910,2026-01-06 21:40:24,2026-01-06 21:56:24,重庆市,重庆,APP,已完成,356.96,0.00,356.96
O2025051800043010,U010270,2025-05-18 11:13:22,2025-05-18 11:37:22,河南省,南阳,APP,已支付,463.55,18.50,445.05
O2026011300043011,U001025,2026-01-13 22:47:22,2026-01-13 23:07:22,江苏省,南京,APP,已完成,667.67,10.02,657.65
O2025052100043012,U003472,2025-05-21 21:50:12,2025-05-21 22:11:12,山东省,临沂,APP,已支付,1454.41,43.63,1410.78
O2026012500043013,U008052,2026-01-25 22:16:52,2026-01-25 22:33:52,山东省,临沂,直播间,已支付,2537.54,236.97,2300.57
O2025022000043014,U008215,2025-02-20 12:12:59,2025-02-20 12:32:59,广东省,深圳,APP,已支付,116.70,0.00,116.70
O2026011100043015,U008644,2026-01-11 20:14:03,2026-01-11 20:21:03,山东省,青岛,小程序,已支付,590.43,18.73,571.70
O2025030800043016,U003523,2025-03-08 21:32:55,2025-03-08 21:52:55,山东省,潍坊,APP,已支付,448.04,84.69,363.35
O2025052100043017,U001469,2025-05-21 20:47:00,2025-05-21 21:10:00,广东省,东莞,直播间,已完成,928.61,53.14,875.47
O2025012300043018,U003446,2025-01-23 22:02:28,2025-01-23 22:20:28,四川省,德阳,小程序,已支付,4992.92,249.65,4743.27
O2025102400043019,U003232,2025-10-24 15:53:08,2025-10-24 16:00:08,浙江省,嘉兴,小程序,已支付,4492.32,134.77,4357.55
O2025121300043020,U003090,2025-12-13 20:09:09,2025-12-13 20:19:09,山东省,济南,小程序,已支付,244.68,9.53,235.15
O2026061400043021,U005732,2026-06-14 11:00:30,2026-06-14 11:16:30,山东省,潍坊,APP,已支付,4331.54,267.37,4064.17
O2026060700043022,U001363,2026-06-07 18:44:12,2026-06-07 18:56:12,广东省,佛山,搜索广告,已支付,597.75,16.64,581.11
O2026021400043023,U005930,2026-02-14 21:03:06,2026-02-14 21:16:06,浙江省,杭州,直播间,已支付,2240.74,497.72,1743.02
O2025111300043024,U009969,2025-11-13 21:50:03,2025-11-13 21:57:03,湖南省,株洲,APP,已支付,172.36,3.45,168.91
O2025071200043025,U002275,2025-07-12 12:36:39,2025-07-12 13:02:39,广东省,佛山,APP,已支付,1327.43,90.89,1236.54
O2025111100043026,U011645,2025-11-11 01:41:26,2025-11-11 01:53:26,广东省,深圳,直播间,已支付,1598.18,250.73,1347.45
O2025012500043027,U011086,2025-01-25 21:01:50,2025-01-25 21:04:50,湖北省,襄阳,APP,已支付,4857.89,339.48,4518.41
O2025072300043028,U000583,2025-07-23 16:57:21,2025-07-23 17:05:21,河南省,南阳,自然流量,已支付,2053.10,61.59,1991.51
O2026020800043029,U010645,2026-02-08 13:48:06,2026-02-08 14:06:06,湖北省,襄阳,小程序,已支付,368.09,24.69,343.40
O2026032100043030,U011038,2026-03-21 13:32:04,2026-03-21 13:58:04,山东省,临沂,直播间,已支付,19623.40,1512.36,18111.04
O2025100200043031,U003255,2025-10-02 20:48:16,2025-10-02 21:06:16,广东省,佛山,APP,已支付,1986.81,59.60,1927.21
O2026041600043032,U011854,2026-04-16 22:04:46,2026-04-16 22:34:46,广东省,佛山,APP,已支付,1172.71,35.18,1137.53
O2026061500043033,U004166,2026-06-15 21:40:35,2026-06-15 22:08:35,江苏省,常州,自然流量,已完成,3289.81,98.69,3191.12
O2025111100043034,U008220,2025-11-11 21:05:17,2025-11-11 21:14:17,浙江省,杭州,搜索广告,已支付,360.08,45.90,314.18
O2026041100043035,U003531,2026-04-11 23:47:42,2026-04-12 00:14:42,四川省,绵阳,APP,已支付,729.03,24.67,704.36
O2026022800043036,U006677,2026-02-28 22:32:24,2026-02-28 22:38:24,广东省,佛山,小程序,已支付,955.14,47.69,907.45
O2026051600043037,U001671,2026-05-16 19:37:48,2026-05-16 20:03:48,江苏省,苏州,小程序,已支付,580.33,21.31,559.02
O2026042700043038,U006193,2026-04-27 21:32:44,2026-04-27 21:48:44,上海市,上海,小程序,已支付,1915.73,95.79,1819.94
O2025082400043039,U004463,2025-08-24 22:04:37,2025-08-24 22:19:37,江苏省,常州,APP,已完成,126.52,4.43,122.09
O2025031700043040,U004608,2025-03-17 20:45:13,2025-03-17 21:14:13,河南省,南阳,小程序,已完成,242.42,4.85,237.57
O2025012600043041,U011875,2025-01-26 23:16:31,2025-01-26 23:18:31,江苏省,苏州,小程序,已支付,495.82,17.93,477.89
O2025071800043042,U007163,2025-07-18 18:04:59,2025-07-18 18:28:59,江苏省,南通,APP,已支付,1509.65,45.29,1464.36
O2025112100043043,U006490,2025-11-21 21:06:52,2025-11-21 21:15:52,河南省,新乡,APP,已支付,5478.40,219.14,5259.26
O2025041600043044,U005602,2025-04-16 16:50:02,2025-04-16 17:10:02,山东省,潍坊,搜索广告,已完成,2872.50,86.17,2786.33
O2025042100043045,U006387,2025-04-21 22:25:49,2025-04-21 22:38:49,江苏省,苏州,小程序,已支付,78.83,0.00,78.83
O2026041800043046,U007108,2026-04-18 13:06:43,2026-04-18 13:28:43,福建省,漳州,小程序,已支付,559.75,42.03,517.72
O2025030600043047,U002351,2025-03-06 15:53:58,2025-03-06 16:22:58,广东省,深圳,PC,已支付,9589.87,479.49,9110.38
O2025121900043048,U007102,2025-12-19 20:55:52,2025-12-19 20:59:52,浙江省,宁波,搜索广告,已完成,1034.55,41.38,993.17
O2025053100043049,U001104,2025-05-31 09:10:20,2025-05-31 09:20:20,四川省,绵阳,小程序,已支付,857.20,48.93,808.27
O2025032400043050,U011112,2025-03-24 21:18:30,2025-03-24 21:32:30,四川省,宜宾,APP,已支付,915.00,22.88,892.12
O2025050500043051,U005051,2025-05-05 23:20:53,2025-05-05 23:50:53,浙江省,宁波,APP,已支付,1882.56,56.48,1826.08
O2025040600043052,U009978,2025-04-06 19:35:54,2025-04-06 19:48:54,北京市,北京,直播间,已支付,955.05,65.65,889.40
O2026031300043053,U000314,2026-03-13 13:10:45,2026-03-13 13:36:45,广东省,佛山,APP,已支付,900.58,13.51,887.07
O2026020100043054,U003424,2026-02-01 20:55:27,2026-02-01 21:22:27,四川省,德阳,APP,已支付,656.97,35.86,621.11
O2025040400043055,U007570,2025-04-04 23:07:48,2025-04-04 23:26:48,四川省,成都,自然流量,已支付,1449.30,72.47,1376.83
O2026061500043056,U008749,2026-06-15 21:44:42,2026-06-15 21:59:42,广东省,珠海,APP,已支付,3849.78,192.49,3657.29
O2026050500043057,U002046,2026-05-05 19:06:03,2026-05-05 19:34:03,江苏省,无锡,APP,已支付,3324.25,99.73,3224.52
O2025041300043058,U009229,2025-04-13 21:56:58,2025-04-13 22:02:58,山东省,潍坊,APP,已支付,304.90,6.98,297.92
O2026010400043059,U011592,2026-01-04 20:26:36,2026-01-04 20:51:36,广东省,深圳,APP,已支付,154.94,7.73,147.21
O2025031600043060,U011042,2025-03-16 20:03:06,2025-03-16 20:27:06,江苏省,常州,搜索广告,已完成,64.65,1.43,63.22
O2025052500043061,U000512,2025-05-25 12:00:41,2025-05-25 12:25:41,湖北省,武汉,小程序,已完成,13936.32,608.05,13328.27
O2026030700043062,U009437,2026-03-07 21:22:21,2026-03-07 21:30:21,湖北省,黄冈,小程序,已支付,362.96,11.59,351.37
O2025120200043063,U000122,2025-12-02 13:35:59,2025-12-02 13:53:59,广东省,珠海,APP,已支付,1292.13,38.76,1253.37
O2025022200043064,U011899,2025-02-22 11:29:20,2025-02-22 11:47:20,广东省,佛山,小程序,已支付,174.66,7.39,167.27
O2025011800043065,U006222,2025-01-18 22:09:33,2025-01-18 22:22:33,上海市,上海,APP,已完成,349.42,11.20,338.22
O2025102800043066,U004528,2025-10-28 08:01:23,2025-10-28 08:06:23,江苏省,南通,小程序,已支付,383.59,3.84,379.75
O2026053000043067,U006346,2026-05-30 21:55:50,2026-05-30 22:17:50,福建省,漳州,APP,已支付,493.02,9.00,484.02
O2025061000043068,U010941,2025-06-10 13:49:48,2025-06-10 13:54:48,山东省,济南,APP,已支付,866.64,13.00,853.64
O2025012600043069,U004758,2025-01-26 18:48:24,,湖南省,常德,小程序,已取消,852.30,38.55,0.00
