item_id,order_id,product_id,category,quantity,price,amount
I0005847601,O2026042900058476,P00361,数码,1,3984.15,3984.15
I0005847602,O2026042900058476,P00475,图书,1,84.41,84.41
I0005847701,O2025082300058477,P00387,美妆,1,84.99,84.99
I0005847702,O2025082300058477,P00076,服饰,1,105.52,105.52
I0005847801,O2025070400058478,P00378,数码,1,862.68,862.68
I0005847802,O2025070400058478,P00485,家电,1,2201.45,2201.45
I0005847803,O2025070400058478,P00238,图书,1,86.31,86.31
I0005847901,O2025052500058479,P00594,母婴,1,155.07,155.07
I0005847902,O2025052500058479,P00691,食品,1,64.28,64.28
I0005847903,O2025052500058479,P00544,家居,2,408.82,817.64
I0005847904,O2025052500058479,P00788,食品,2,201.40,402.80
I0005848001,O2025111100058480,P00246,食品,1,150.74,150.74
I0005848002,O2025111100058480,P00359,母婴,3,701.22,2103.66
I0005848101,O2026011000058481,P00720,服饰,2,68.90,137.80
I0005848102,O2026011000058481,P00423,美妆,1,122.12,122.12
I0005848103,O2026011000058481,P00320,家电,2,1522.94,3045.88
I0005848201,O2026061400058482,P00681,美妆,1,66.38,66.38
I0005848202,O2026061400058482,P00615,食品,2,72.70,145.40
I0005848301,O2025072300058483,P00510,食品,1,162.91,162.91
I0005848302,O2025072300058483,P00617,服饰,1,165.06,165.06
I0005848303,O2025072300058483,P00083,美妆,1,156.07,156.07
I0005848401,O2025110700058484,P00119,运动,1,954.80,954.80
I0005848402,O2025110700058484,P00516,食品,1,26.73,26.73
I0005848403,O2025110700058484,P00392,食品,2,94.34,188.68
I0005848501,O2025092600058485,P00134,食品,1,60.88,60.88
I0005848601,O2025090500058486,P00554,食品,2,119.58,239.16
I0005848602,O2025090500058486,P00499,美妆,1,237.96,237.96
I0005848603,O2025090500058486,P00055,家居,1,851.85,851.85
I0005848701,O2025021400058487,P00286,美妆,1,138.75,138.75
I0005848702,O2025021400058487,P00606,服饰,2,129.25,258.50
I0005848703,O2025021400058487,P00504,服饰,1,152.48,152.48
I0005848801,O2025092300058488,P00568,母婴,2,632.50,1265.00
I0005848901,O2025021400058489,P00366,服饰,2,176.37,352.74
I0005848902,O2025021400058489,P00675,美妆,1,91.55,91.55
I0005849001,O2025070900058490,P00296,家居,1,958.69,958.69
I0005849002,O2025070900058490,P00262,食品,2,92.83,185.66
I0005849003,O2025070900058490,P00658,食品,2,146.91,293.82
I0005849101,O2025010500058491,P00544,家居,1,433.12,433.12
I0005849102,O2025010500058491,P00255,家电,1,1946.39,1946.39
I0005849103,O2025010500058491,P00517,家电,1,2069.94,2069.94
I0005849201,O2025012900058492,P00127,美妆,1,51.24,51.24
I0005849301,O2025031400058493,P00451,服饰,2,936.99,1873.98
I0005849401,O2025072200058494,P00413,美妆,3,73.11,219.33
I0005849501,O2025031700058495,P00238,图书,1,87.81,87.81
I0005849502,O2025031700058495,P00073,家居,1,1073.20,1073.20
I0005849503,O2025031700058495,P00078,家居,1,314.94,314.94
I0005849504,O2025031700058495,P00548,数码,1,4240.45,4240.45
I0005849601,O2025010100058496,P00285,运动,1,630.54,630.54
I0005849602,O2025010100058496,P00608,服饰,1,368.44,368.44
I0005849701,O2025012800058497,P00130,食品,2,90.52,181.04
I0005849801,O2025111500058498,P00421,家居,1,755.71,755.71
I0005849802,O2025111500058498,P00607,家电,1,3097.45,3097.45
I0005849901,O2026050100058499,P00768,母婴,2,366.19,732.38
I0005849902,O2026050100058499,P00170,家居,1,285.60,285.60
I0005850001,O2026042800058500,P00534,母婴,1,113.71,113.71
I0005850101,O2026051400058501,P00800,数码,4,2688.78,10755.12
I0005850102,O2026051400058501,P00530,图书,1,74.50,74.50
I0005850201,O2025061100058502,P00673,食品,1,186.69,186.69
I0005850301,O2025081100058503,P00112,数码,2,2633.60,5267.20
I0005850302,O2025081100058503,P00031,图书,2,60.51,121.02
I0005850303,O2025081100058503,P00734,数码,1,1909.57,1909.57
I0005850401,O2026022800058504,P00544,家居,1,407.70,407.70
I0005850501,O2025080300058505,P00201,服饰,1,209.04,209.04
I0005850502,O2025080300058505,P00430,美妆,1,207.75,207.75
I0005850503,O2025080300058505,P00319,图书,1,54.79,54.79
I0005850601,O2025111000058506,P00681,美妆,3,65.08,195.24
I0005850602,O2025111000058506,P00794,服饰,2,333.23,666.46
I0005850701,O2026050500058507,P00696,服饰,1,188.55,188.55
I0005850702,O2026050500058507,P00501,运动,1,911.64,911.64
I0005850801,O2025100100058508,P00384,母婴,1,453.33,453.33
I0005850901,O2025120800058509,P00235,图书,2,45.69,91.38
I0005850902,O2025120800058509,P00316,数码,2,3629.66,7259.32
I0005850903,O2025120800058509,P00236,数码,1,1965.19,1965.19
I0005851001,O2025030800058510,P00341,家居,4,427.30,1709.20
I0005851101,O2025052100058511,P00380,数码,1,1077.26,1077.26
I0005851102,O2025052100058511,P00259,食品,2,62.07,124.14
I0005851103,O2025052100058511,P00625,数码,1,2886.32,2886.32
I0005851201,O2025070400058512,P00048,服饰,1,260.85,260.85
I0005851202,O2025070400058512,P00283,运动,1,138.23,138.23
I0005851301,O2025111500058513,P00383,图书,1,135.98,135.98
I0005851401,O2025071900058514,P00795,图书,1,134.89,134.89
I0005851402,O2025071900058514,P00046,家电,1,2013.34,2013.34
I0005851501,O2025121300058515,P00058,数码,1,2265.73,2265.73
I0005851502,O2025121300058515,P00530,图书,1,73.57,73.57
I0005851601,O2025101000058516,P00302,食品,2,179.57,359.14
I0005851602,O2025101000058516,P00216,服饰,1,380.91,380.91
I0005851701,O2026042600058517,P00237,服饰,1,192.40,192.40
I0005851702,O2026042600058517,P00580,运动,1,854.19,854.19
I0005851703,O2026042600058517,P00007,运动,1,335.51,335.51
I0005851704,O2026042600058517,P00351,服饰,2,272.98,545.96
I0005851705,O2026042600058517,P00274,母婴,2,243.93,487.86
I0005851801,O2026031100058518,P00322,服饰,2,206.40,412.80
I0005851901,O2025091600058519,P00161,美妆,5,197.67,988.35
I0005851902,O2025091600058519,P00742,食品,2,68.34,136.68
I0005851903,O2025091600058519,P00074,图书,1,72.42,72.42
I0005852001,O2026042600058520,P00545,家居,2,255.08,510.16
I0005852002,O2026042600058520,P00449,家电,1,719.67,719.67
I0005852003,O2026042600058520,P00485,家电,3,2166.15,6498.45
I0005852101,O2025081600058521,P00519,美妆,1,196.06,196.06
I0005852102,O2025081600058521,P00061,母婴,2,558.88,1117.76
I0005852201,O2026021700058522,P00016,母婴,5,184.41,922.05
I0005852301,O2025031500058523,P00536,服饰,1,250.25,250.25
I0005852401,O2025090900058524,P00657,服饰,1,445.07,445.07
I0005852501,O2025032900058525,P00185,数码,2,1321.27,2642.54
I0005852502,O2025032900058525,P00621,图书,1,103.75,103.75
I0005852601,O2026032500058526,P00125,食品,1,107.90,107.90
I0005852602,O2026032500058526,P00546,数码,2,1071.14,2142.28
I0005852603,O2026032500058526,P00179,家居,1,238.09,238.09
I0005852701,O2025112000058527,P00037,服饰,2,383.76,767.52
I0005852801,O2025111100058528,P00697,家居,2,398.09,796.18
I0005852901,O2025050100058529,P00133,数码,1,5227.93,5227.93
I0005853001,O2026052800058530,P00529,服饰,1,253.12,253.12
I0005853002,O2026052800058530,P00002,美妆,2,136.26,272.52
I0005853003,O2026052800058530,P00791,母婴,3,552.16,1656.48
I0005853101,O2025101300058531,P00441,服饰,1,478.88,478.88
I0005853201,O2025071600058532,P00524,美妆,1,258.98,258.98
I0005853301,O2026022100058533,P00539,家居,1,1142.80,1142.80
I0005853302,O2026022100058533,P00334,运动,1,148.40,148.40
I0005853303,O2026022100058533,P00175,家电,1,895.08,895.08
I0005853401,O2025110400058534,P00002,美妆,1,135.76,135.76
I0005853402,O2025110400058534,P00327,食品,1,91.67,91.67
I0005853403,O2025110400058534,P00465,服饰,1,176.23,176.23
I0005853404,O2025110400058534,P00450,美妆,1,384.77,384.77
I0005853501,O2025071800058535,P00664,家居,3,1437.69,4313.07
I0005853601,O2026040400058536,P00142,服饰,1,625.47,625.47
I0005853602,O2026040400058536,P00334,运动,1,145.23,145.23
I0005853701,O2026042400058537,P00718,家电,5,3192.26,15961.30
I0005853702,O2026042400058537,P00291,家居,1,1132.80,1132.80
I0005853801,O2025103100058538,P00489,美妆,1,256.23,256.23
I0005853802,O2025103100058538,P00520,美妆,1,259.31,259.31
I0005853901,O2025071200058539,P00725,母婴,1,822.35,822.35
I0005854001,O2025122700058540,P00150,数码,1,712.89,712.89
I0005854002,O2025122700058540,P00320,家电,1,1513.61,1513.61
I0005854101,O2026031500058541,P00791,母婴,4,548.09,2192.36
I0005854102,O2026031500058541,P00774,家居,1,854.69,854.69
I0005854201,O2025082500058542,P00388,运动,3,1184.22,3552.66
I0005854202,O2025082500058542,P00247,服饰,3,182.80,548.40
I0005854301,O2026060500058543,P00041,服饰,1,155.86,155.86
I0005854401,O2025102400058544,P00674,食品,1,73.85,73.85
I0005854402,O2025102400058544,P00244,运动,3,1011.04,3033.12
I0005854501,O2025021500058545,P00157,美妆,1,237.17,237.17
I0005854502,O2025021500058545,P00507,数码,1,3087.24,3087.24
I0005854601,O2025090700058546,P00117,运动,4,894.46,3577.84
I0005854701,O2025103100058547,P00164,母婴,3,302.89,908.67
I0005854702,O2025103100058547,P00215,家居,4,366.03,1464.12
I0005854703,O2025103100058547,P00094,美妆,1,549.53,549.53
I0005854801,O2025051000058548,P00055,家居,1,819.63,819.63
I0005854802,O2025051000058548,P00095,食品,2,131.51,263.02
I0005854901,O2025020200058549,P00097,食品,2,399.53,799.06
I0005854902,O2025020200058549,P00212,母婴,1,194.90,194.90
I0005855001,O2026050400058550,P00057,食品,1,15.00,15.00
I0005855101,O2025010200058551,P00194,服饰,1,260.75,260.75
I0005855102,O2025010200058551,P00501,运动,1,897.26,897.26
I0005855201,O2025123100058552,P00237,服饰,4,182.90,731.60
I0005855301,O2026061600058553,P00697,家居,1,398.33,398.33
I0005855401,O2025071700058554,P00089,运动,1,565.93,565.93
I0005855402,O2025071700058554,P00077,服饰,2,154.37,308.74
I0005855403,O2025071700058554,P00632,食品,2,50.60,101.20
I0005855404,O2025071700058554,P00389,食品,1,35.40,35.40
I0005855405,O2025071700058554,P00516,食品,1,27.65,27.65
I0005855501,O2025112900058555,P00709,美妆,1,325.54,325.54
I0005855502,O2025112900058555,P00502,美妆,1,306.77,306.77
I0005855601,O2026010600058556,P00672,运动,2,916.11,1832.22
I0005855602,O2026010600058556,P00043,食品,1,327.93,327.93
I0005855701,O2025052500058557,P00329,数码,1,2369.81,2369.81
I0005855801,O2025030300058558,P00216,服饰,1,381.71,381.71
I0005855901,O2025090300058559,P00661,家居,1,601.48,601.48
I0005855902,O2025090300058559,P00745,食品,1,177.38,177.38
I0005856001,O2026032800058560,P00117,运动,1,861.55,861.55
I0005856002,O2026032800058560,P00079,服饰,1,498.74,498.74
I0005856101,O2025020300058561,P00721,美妆,1,288.56,288.56
I0005856102,O2025020300058561,P00186,服饰,1,75.34,75.34
I0005856201,O2025111900058562,P00065,图书,2,245.29,490.58
I0005856301,O2025041600058563,P00303,食品,2,66.69,133.38
I0005856302,O2025041600058563,P00200,家居,1,160.37,160.37
I0005856401,O2026030300058564,P00279,数码,1,1484.13,1484.13
I0005856501,O2025121200058565,P00575,食品,3,99.07,297.21
I0005856601,O2025072600058566,P00658,食品,1,146.62,146.62
I0005856602,O2025072600058566,P00061,母婴,3,560.94,1682.82
I0005856603,O2025072600058566,P00454,母婴,1,837.14,837.14
I0005856701,O2026051800058567,P00173,运动,1,547.57,547.57
I0005856702,O2026051800058567,P00717,服饰,1,277.19,277.19
I0005856801,O2026010200058568,P00002,美妆,2,138.30,276.60
I0005856802,O2026010200058568,P00331,食品,1,153.75,153.75
I0005856901,O2026030700058569,P00259,食品,2,62.26,124.52
I0005856902,O2026030700058569,P00204,运动,1,543.44,543.44
I0005857001,O2025111400058570,P00798,食品,1,41.33,41.33
I0005857002,O2025111400058570,P00231,母婴,2,145.42,290.84
I0005857003,O2025111400058570,P00078,家居,1,321.70,321.70
I0005857004,O2025111400058570,P00405,服饰,1,251.13,251.13
I0005857101,O2025103000058571,P00678,数码,1,5148.23,5148.23
I0005857102,O2025103000058571,P00449,家电,1,694.72,694.72
I0005857201,O2026013100058572,P00109,美妆,1,258.43,258.43
I0005857202,O2026013100058572,P00359,母婴,2,692.75,1385.50
I0005857301,O2025102000058573,P00298,数码,2,2867.95,5735.90
I0005857401,O2025032300058574,P00062,家居,1,1495.39,1495.39
I0005857402,O2025032300058574,P00051,食品,1,68.76,68.76
I0005857403,O2025032300058574,P00289,数码,1,1194.89,1194.89
I0005857501,O2026022800058575,P00270,母婴,1,608.65,608.65
I0005857502,O2026022800058575,P00097,食品,1,402.22,402.22
I0005857503,O2026022800058575,P00750,美妆,1,88.18,88.18
I0005857504,O2026022800058575,P00571,食品,2,65.11,130.22
I0005857601,O2025111100058576,P00762,家居,1,506.40,506.40
I0005857602,O2025111100058576,P00335,食品,1,71.37,71.37
I0005857701,O2026032700058577,P00132,母婴,2,287.80,575.60
I0005857702,O2026032700058577,P00171,家居,1,837.65,837.65
I0005857801,O2025092300058578,P00489,美妆,1,267.05,267.05
I0005857802,O2025092300058578,P00719,食品,4,16.47,65.88
I0005857803,O2025092300058578,P00585,数码,1,3271.66,3271.66
I0005857804,O2025092300058578,P00632,食品,2,53.21,106.42
I0005857805,O2025092300058578,P00720,服饰,1,66.60,66.60
I0005857901,O2025102800058579,P00792,美妆,1,144.32,144.32
I0005857902,O2025102800058579,P00174,美妆,1,457.95,457.95
I0005858001,O2025122400058580,P00402,运动,1,974.46,974.46
I0005858101,O2025102100058581,P00519,美妆,1,194.23,194.23
I0005858102,O2025102100058581,P00526,服饰,1,126.19,126.19
I0005858103,O2025102100058581,P00577,母婴,1,475.46,475.46
I0005858104,O2025102100058581,P00526,服饰,1,125.70,125.70
I0005858201,O2025021700058582,P00043,食品,1,310.91,310.91
I0005858202,O2025021700058582,P00253,食品,1,58.08,58.08
I0005858301,O2025030700058583,P00493,美妆,1,319.06,319.06
I0005858401,O2025091700058584,P00242,服饰,2,350.64,701.28
I0005858501,O2025071100058585,P00520,美妆,2,276.04,552.08
I0005858502,O2025071100058585,P00604,服饰,1,496.60,496.60
I0005858601,O2025111100058586,P00520,美妆,3,266.05,798.15
I0005858701,O2026040800058587,P00333,家居,1,462.02,462.02
I0005858801,O2025010200058588,P00155,家居,1,1012.52,1012.52
I0005858802,O2025010200058588,P00047,家电,1,676.41,676.41
I0005858901,O2025011800058589,P00385,数码,1,3163.35,3163.35
I0005858902,O2025011800058589,P00551,母婴,3,592.63,1777.89
I0005859001,O2025060400058590,P00478,数码,1,917.77,917.77
I0005859002,O2025060400058590,P00687,图书,1,80.63,80.63
I0005859003,O2025060400058590,P00339,食品,2,64.48,128.96
I0005859101,O2025080100058591,P00162,服饰,1,338.22,338.22
I0005859201,O2026012600058592,P00180,家电,1,1358.86,1358.86
I0005859301,O2025122900058593,P00279,数码,1,1468.20,1468.20
I0005859401,O2025112500058594,P00134,食品,5,61.28,306.40
I0005859501,O2025051300058595,P00464,服饰,1,456.96,456.96
I0005859502,O2025051300058595,P00603,运动,1,872.15,872.15
I0005859601,O2025101900058596,P00484,图书,1,90.93,90.93
I0005859701,O2025111200058597,P00184,美妆,1,144.26,144.26
I0005859801,O2025061800058598,P00433,食品,1,189.42,189.42
I0005859901,O2025032500058599,P00570,母婴,4,254.11,1016.44
I0005860001,O2025010100058600,P00141,图书,1,84.52,84.52
I0005860002,O2025010100058600,P00694,数码,1,3387.51,3387.51
I0005860003,O2025010100058600,P00359,母婴,2,676.63,1353.26
I0005860004,O2025010100058600,P00083,美妆,1,151.39,151.39
I0005860005,O2025010100058600,P00494,食品,2,92.82,185.64
I0005860101,O2026031300058601,P00732,美妆,2,172.70,345.40
I0005860102,O2026031300058601,P00542,图书,1,204.55,204.55
I0005860201,O2025122700058602,P00250,运动,1,769.76,769.76
I0005860301,O2025012400058603,P00445,家居,1,405.00,405.00
I0005860302,O2025012400058603,P00394,食品,1,124.01,124.01
I0005860401,O2025013000058604,P00582,数码,1,2152.96,2152.96
I0005860501,O2025071800058605,P00616,图书,1,155.97,155.97
I0005860601,O2025041600058606,P00788,食品,1,195.89,195.89
I0005860602,O2025041600058606,P00176,家居,1,396.35,396.35
I0005860701,O2025082300058607,P00187,食品,1,212.77,212.77
I0005860702,O2025082300058607,P00045,数码,3,1686.78,5060.34
I0005860703,O2025082300058607,P00594,母婴,1,152.73,152.73
I0005860704,O2025082300058607,P00197,家居,1,401.35,401.35
I0005860801,O2025021700058608,P00726,运动,1,201.59,201.59
I0005860901,O2026062200058609,P00475,图书,1,83.94,83.94
I0005860902,O2026062200058609,P00759,服饰,3,77.56,232.68
I0005861001,O2025051100058610,P00574,数码,1,560.89,560.89
I0005861101,O2025033000058611,P00455,数码,1,2843.51,2843.51
I0005861201,O2025051500058612,P00256,数码,2,1128.86,2257.72
I0005861202,O2025051500058612,P00508,服饰,1,557.85,557.85
I0005861301,O2026050200058613,P00475,图书,2,82.92,165.84
I0005861302,O2026050200058613,P00062,家居,1,1520.91,1520.91
I0005861401,O2026012300058614,P00254,食品,4,254.94,1019.76
I0005861402,O2026012300058614,P00709,美妆,3,337.46,1012.38
I0005861501,O2026032700058615,P00442,运动,2,428.22,856.44
I0005861502,O2026032700058615,P00752,家电,1,570.01,570.01
I0005861601,O2026052200058616,P00442,运动,2,432.73,865.46
I0005861701,O2025083100058617,P00707,数码,1,1027.27,1027.27
I0005861801,O2025052400058618,P00291,家居,2,1190.43,2380.86
I0005861901,O2025112300058619,P00183,数码,2,3439.03,6878.06
I0005861902,O2025112300058619,P00715,图书,1,35.57,35.57
I0005861903,O2025112300058619,P00725,母婴,1,807.61,807.61
I0005862001,O2026011500058620,P00088,食品,1,32.79,32.79
I0005862101,O2025082300058621,P00429,美妆,1,136.89,136.89
I0005862201,O2025041600058622,P00564,家居,1,294.65,294.65
I0005862301,O2026053000058623,P00583,数码,1,592.78,592.78
I0005862302,O2026053000058623,P00496,家电,2,2417.97,4835.94
I0005862401,O2026060700058624,P00049,美妆,2,242.11,484.22
I0005862402,O2026060700058624,P00414,服饰,1,181.79,181.79
I0005862501,O2025052000058625,P00040,服饰,1,495.39,495.39
I0005862601,O2026030800058626,P00735,食品,1,103.61,103.61
I0005862602,O2026030800058626,P00274,母婴,2,250.11,500.22
I0005862603,O2026030800058626,P00076,服饰,1,101.61,101.61
I0005862604,O2026030800058626,P00120,母婴,1,315.59,315.59
I0005862701,O2026010200058627,P00778,食品,1,81.66,81.66
I0005862801,O2025091400058628,P00072,家电,1,3204.33,3204.33
I0005862802,O2025091400058628,P00583,数码,1,578.83,578.83
I0005862803,O2025091400058628,P00123,数码,2,1927.58,3855.16
I0005862901,O2026011300058629,P00679,家居,2,299.63,599.26
I0005863001,O2026061900058630,P00365,服饰,1,177.30,177.30
I0005863101,O2026052500058631,P00656,家电,2,1532.85,3065.70
I0005863102,O2026052500058631,P00590,数码,1,3233.62,3233.62
I0005863201,O2025120300058632,P00718,家电,1,3229.03,3229.03
I0005863202,O2025120300058632,P00400,数码,1,1648.39,1648.39
I0005863301,O2025100800058633,P00154,母婴,1,146.81,146.81
I0005863302,O2025100800058633,P00738,食品,1,82.54,82.54
I0005863401,O2026050200058634,P00633,图书,1,287.73,287.73
I0005863501,O2025050400058635,P00600,美妆,1,118.20,118.20
I0005863502,O2025050400058635,P00669,美妆,2,106.19,212.38
I0005863601,O2025041400058636,P00718,家电,1,3261.91,3261.91
I0005863701,O2025122800058637,P00719,食品,2,17.04,34.08
I0005863702,O2025122800058637,P00416,食品,1,50.89,50.89
